datetime,zone,price_eur_mwh,resolution_minutes
2021-11-24 17:00:00+00:00,Belgium,385.0,60
2021-11-24 18:00:00+00:00,Belgium,366.71,60
2021-11-24 19:00:00+00:00,Belgium,351.95,60
2021-11-24 20:00:00+00:00,Belgium,308.66,60
2021-11-24 21:00:00+00:00,Belgium,265.98,60
2021-11-24 22:00:00+00:00,Belgium,190.0,60
2021-11-24 23:00:00+00:00,Belgium,191.88,60
2021-11-25 00:00:00+00:00,Belgium,200.96,60
2021-11-25 01:00:00+00:00,Belgium,209.4,60
2021-11-25 02:00:00+00:00,Belgium,210.59,60
2021-11-25 03:00:00+00:00,Belgium,205.36,60
2021-11-25 04:00:00+00:00,Belgium,206.32,60
2021-11-25 05:00:00+00:00,Belgium,212.67,60
2021-11-25 06:00:00+00:00,Belgium,274.37,60
2021-11-25 07:00:00+00:00,Belgium,305.96,60
2021-11-25 08:00:00+00:00,Belgium,299.8,60
2021-11-25 09:00:00+00:00,Belgium,227.35,60
2021-11-25 10:00:00+00:00,Belgium,220.51,60
2021-11-25 11:00:00+00:00,Belgium,209.6,60
2021-11-25 12:00:00+00:00,Belgium,222.58,60
2021-11-25 13:00:00+00:00,Belgium,238.2,60
2021-11-25 14:00:00+00:00,Belgium,251.46,60
2021-11-25 15:00:00+00:00,Belgium,297.44,60
2021-11-25 16:00:00+00:00,Belgium,260.77,60
2021-11-25 17:00:00+00:00,Belgium,297.7,60
2021-11-25 18:00:00+00:00,Belgium,347.0,60
2021-11-25 19:00:00+00:00,Belgium,273.9,60
2021-11-25 20:00:00+00:00,Belgium,296.64,60
2021-11-25 21:00:00+00:00,Belgium,244.95,60
2021-11-25 22:00:00+00:00,Belgium,230.7,60
2021-11-25 23:00:00+00:00,Belgium,227.91,60
2021-11-26 00:00:00+00:00,Belgium,224.57,60
2021-11-26 01:00:00+00:00,Belgium,220.0,60
2021-11-26 02:00:00+00:00,Belgium,217.68,60
2021-11-26 03:00:00+00:00,Belgium,198.78,60
2021-11-26 04:00:00+00:00,Belgium,182.0,60
2021-11-26 05:00:00+00:00,Belgium,200.74,60
2021-11-26 06:00:00+00:00,Belgium,226.62,60
2021-11-26 07:00:00+00:00,Belgium,207.36,60
2021-11-26 08:00:00+00:00,Belgium,219.4,60
2021-11-26 09:00:00+00:00,Belgium,248.6,60
2021-11-26 10:00:00+00:00,Belgium,250.0,60
2021-11-26 11:00:00+00:00,Belgium,251.0,60
2021-11-26 12:00:00+00:00,Belgium,216.53,60
2021-11-26 13:00:00+00:00,Belgium,224.72,60
2021-11-26 14:00:00+00:00,Belgium,216.96,60
2021-11-26 15:00:00+00:00,Belgium,216.45,60
2021-11-26 16:00:00+00:00,Belgium,221.8,60
2021-11-26 17:00:00+00:00,Belgium,257.53,60
2021-11-26 18:00:00+00:00,Belgium,247.04,60
2021-11-26 19:00:00+00:00,Belgium,239.92,60
2021-11-26 20:00:00+00:00,Belgium,214.3,60
2021-11-26 21:00:00+00:00,Belgium,207.25,60
2021-11-26 22:00:00+00:00,Belgium,209.26,60
2021-11-26 23:00:00+00:00,Belgium,208.5,60
2021-11-27 00:00:00+00:00,Belgium,229.78,60
2021-11-27 01:00:00+00:00,Belgium,210.57,60
2021-11-27 02:00:00+00:00,Belgium,201.72,60
2021-11-27 03:00:00+00:00,Belgium,184.03,60
2021-11-27 04:00:00+00:00,Belgium,177.8,60
2021-11-27 05:00:00+00:00,Belgium,172.05,60
2021-11-27 06:00:00+00:00,Belgium,176.22,60
2021-11-27 07:00:00+00:00,Belgium,213.1,60
2021-11-27 08:00:00+00:00,Belgium,210.0,60
2021-11-27 09:00:00+00:00,Belgium,226.96,60
2021-11-27 10:00:00+00:00,Belgium,238.9,60
2021-11-27 11:00:00+00:00,Belgium,225.54,60
2021-11-27 12:00:00+00:00,Belgium,227.08,60
2021-11-27 13:00:00+00:00,Belgium,216.02,60
2021-11-27 14:00:00+00:00,Belgium,218.9,60
2021-11-27 15:00:00+00:00,Belgium,225.0,60
2021-11-27 16:00:00+00:00,Belgium,231.03,60
2021-11-27 17:00:00+00:00,Belgium,270.8,60
2021-11-27 18:00:00+00:00,Belgium,287.77,60
2021-11-27 19:00:00+00:00,Belgium,260.0,60
2021-11-27 20:00:00+00:00,Belgium,226.36,60
2021-11-27 21:00:00+00:00,Belgium,220.0,60
2021-11-27 22:00:00+00:00,Belgium,225.94,60
2021-11-27 23:00:00+00:00,Belgium,208.88,60
2021-11-28 00:00:00+00:00,Belgium,219.35,60
2021-11-28 01:00:00+00:00,Belgium,195.12,60
2021-11-28 02:00:00+00:00,Belgium,188.12,60
2021-11-28 03:00:00+00:00,Belgium,181.2,60
2021-11-28 04:00:00+00:00,Belgium,176.0,60
2021-11-28 05:00:00+00:00,Belgium,174.5,60
2021-11-28 06:00:00+00:00,Belgium,181.4,60
2021-11-28 07:00:00+00:00,Belgium,184.77,60
2021-11-28 08:00:00+00:00,Belgium,185.99,60
2021-11-28 09:00:00+00:00,Belgium,199.99,60
2021-11-28 10:00:00+00:00,Belgium,203.01,60
2021-11-28 11:00:00+00:00,Belgium,209.76,60
2021-11-28 12:00:00+00:00,Belgium,210.07,60
2021-11-28 13:00:00+00:00,Belgium,198.28,60
2021-11-28 14:00:00+00:00,Belgium,198.34,60
2021-11-28 15:00:00+00:00,Belgium,205.11,60
2021-11-28 16:00:00+00:00,Belgium,217.03,60
2021-11-28 17:00:00+00:00,Belgium,245.13,60
2021-11-28 18:00:00+00:00,Belgium,247.94,60
2021-11-28 19:00:00+00:00,Belgium,241.81,60
2021-11-28 20:00:00+00:00,Belgium,238.7,60
2021-11-28 21:00:00+00:00,Belgium,217.55,60
2021-11-28 22:00:00+00:00,Belgium,202.43,60
2021-11-28 23:00:00+00:00,Belgium,178.54,60
2021-11-29 00:00:00+00:00,Belgium,185.96,60
2021-11-29 01:00:00+00:00,Belgium,189.0,60
2021-11-29 02:00:00+00:00,Belgium,176.96,60
2021-11-29 03:00:00+00:00,Belgium,160.36,60
2021-11-29 04:00:00+00:00,Belgium,161.55,60
2021-11-29 05:00:00+00:00,Belgium,176.46,60
2021-11-29 06:00:00+00:00,Belgium,193.06,60
2021-11-29 07:00:00+00:00,Belgium,234.2,60
2021-11-29 08:00:00+00:00,Belgium,312.51,60
2021-11-29 09:00:00+00:00,Belgium,293.6,60
2021-11-29 10:00:00+00:00,Belgium,257.12,60
2021-11-29 11:00:00+00:00,Belgium,261.97,60
2021-11-29 12:00:00+00:00,Belgium,238.17,60
2021-11-29 13:00:00+00:00,Belgium,329.2,60
2021-11-29 14:00:00+00:00,Belgium,342.77,60
2021-11-29 15:00:00+00:00,Belgium,352.11,60
2021-11-29 16:00:00+00:00,Belgium,360.0,60
2021-11-29 17:00:00+00:00,Belgium,421.87,60
2021-11-29 18:00:00+00:00,Belgium,410.13,60
2021-11-29 19:00:00+00:00,Belgium,355.06,60
2021-11-29 20:00:00+00:00,Belgium,310.16,60
2021-11-29 21:00:00+00:00,Belgium,217.43,60
2021-11-29 22:00:00+00:00,Belgium,206.29,60
2021-11-29 23:00:00+00:00,Belgium,200.71,60
2021-11-30 00:00:00+00:00,Belgium,177.4,60
2021-11-30 01:00:00+00:00,Belgium,167.53,60
2021-11-30 02:00:00+00:00,Belgium,159.55,60
2021-11-30 03:00:00+00:00,Belgium,148.48,60
2021-11-30 04:00:00+00:00,Belgium,143.75,60
2021-11-30 05:00:00+00:00,Belgium,156.94,60
2021-11-30 06:00:00+00:00,Belgium,171.04,60
2021-11-30 07:00:00+00:00,Belgium,264.3,60
2021-11-30 08:00:00+00:00,Belgium,265.8,60
2021-11-30 09:00:00+00:00,Belgium,286.4,60
2021-11-30 10:00:00+00:00,Belgium,216.55,60
2021-11-30 11:00:00+00:00,Belgium,260.0,60
2021-11-30 12:00:00+00:00,Belgium,207.65,60
2021-11-30 13:00:00+00:00,Belgium,224.74,60
2021-11-30 14:00:00+00:00,Belgium,218.34,60
2021-11-30 15:00:00+00:00,Belgium,290.56,60
2021-11-30 16:00:00+00:00,Belgium,265.6,60
2021-11-30 17:00:00+00:00,Belgium,270.0,60
2021-11-30 18:00:00+00:00,Belgium,250.0,60
2021-11-30 19:00:00+00:00,Belgium,238.81,60
2021-11-30 20:00:00+00:00,Belgium,220.55,60
2021-11-30 21:00:00+00:00,Belgium,170.0,60
2021-11-30 22:00:00+00:00,Belgium,185.63,60
2021-11-30 23:00:00+00:00,Belgium,169.24,60
2021-12-01 00:00:00+00:00,Belgium,91.34,60
2021-12-01 01:00:00+00:00,Belgium,53.99,60
2021-12-01 02:00:00+00:00,Belgium,75.3,60
2021-12-01 03:00:00+00:00,Belgium,120.52,60
2021-12-01 04:00:00+00:00,Belgium,103.39,60
2021-12-01 05:00:00+00:00,Belgium,143.07,60
2021-12-01 06:00:00+00:00,Belgium,174.18,60
2021-12-01 07:00:00+00:00,Belgium,150.0,60
2021-12-01 08:00:00+00:00,Belgium,248.3,60
2021-12-01 09:00:00+00:00,Belgium,250.0,60
2021-12-01 10:00:00+00:00,Belgium,226.5,60
2021-12-01 11:00:00+00:00,Belgium,234.19,60
2021-12-01 12:00:00+00:00,Belgium,236.32,60
2021-12-01 13:00:00+00:00,Belgium,227.88,60
2021-12-01 14:00:00+00:00,Belgium,225.1,60
2021-12-01 15:00:00+00:00,Belgium,219.0,60
2021-12-01 16:00:00+00:00,Belgium,234.02,60
2021-12-01 17:00:00+00:00,Belgium,275.33,60
2021-12-01 18:00:00+00:00,Belgium,256.56,60
2021-12-01 19:00:00+00:00,Belgium,249.58,60
2021-12-01 20:00:00+00:00,Belgium,232.0,60
2021-12-01 21:00:00+00:00,Belgium,228.06,60
2021-12-01 22:00:00+00:00,Belgium,229.49,60
2021-12-01 23:00:00+00:00,Belgium,195.5,60
2021-12-02 00:00:00+00:00,Belgium,161.29,60
2021-12-02 01:00:00+00:00,Belgium,154.29,60
2021-12-02 02:00:00+00:00,Belgium,149.36,60
2021-12-02 03:00:00+00:00,Belgium,139.83,60
2021-12-02 04:00:00+00:00,Belgium,133.79,60
2021-12-02 05:00:00+00:00,Belgium,144.43,60
2021-12-02 06:00:00+00:00,Belgium,213.5,60
2021-12-02 07:00:00+00:00,Belgium,252.3,60
2021-12-02 08:00:00+00:00,Belgium,254.36,60
2021-12-02 09:00:00+00:00,Belgium,234.7,60
2021-12-02 10:00:00+00:00,Belgium,247.24,60
2021-12-02 11:00:00+00:00,Belgium,246.02,60
2021-12-02 12:00:00+00:00,Belgium,218.89,60
2021-12-02 13:00:00+00:00,Belgium,225.43,60
2021-12-02 14:00:00+00:00,Belgium,251.42,60
2021-12-02 15:00:00+00:00,Belgium,304.96,60
2021-12-02 16:00:00+00:00,Belgium,327.82,60
2021-12-02 17:00:00+00:00,Belgium,354.98,60
2021-12-02 18:00:00+00:00,Belgium,319.09,60
2021-12-02 19:00:00+00:00,Belgium,307.9,60
2021-12-02 20:00:00+00:00,Belgium,284.11,60
2021-12-02 21:00:00+00:00,Belgium,254.74,60
2021-12-02 22:00:00+00:00,Belgium,246.17,60
2021-12-02 23:00:00+00:00,Belgium,241.28,60
2021-12-03 00:00:00+00:00,Belgium,267.1,60
2021-12-03 01:00:00+00:00,Belgium,241.06,60
2021-12-03 02:00:00+00:00,Belgium,216.16,60
2021-12-03 03:00:00+00:00,Belgium,193.56,60
2021-12-03 04:00:00+00:00,Belgium,175.28,60
2021-12-03 05:00:00+00:00,Belgium,192.6,60
2021-12-03 06:00:00+00:00,Belgium,234.43,60
2021-12-03 07:00:00+00:00,Belgium,279.7,60
2021-12-03 08:00:00+00:00,Belgium,299.09,60
2021-12-03 09:00:00+00:00,Belgium,290.72,60
2021-12-03 10:00:00+00:00,Belgium,258.1,60
2021-12-03 11:00:00+00:00,Belgium,230.0,60
2021-12-03 12:00:00+00:00,Belgium,223.35,60
2021-12-03 13:00:00+00:00,Belgium,212.67,60
2021-12-03 14:00:00+00:00,Belgium,217.39,60
2021-12-03 15:00:00+00:00,Belgium,220.69,60
2021-12-03 16:00:00+00:00,Belgium,250.95,60
2021-12-03 17:00:00+00:00,Belgium,290.0,60
2021-12-03 18:00:00+00:00,Belgium,200.0,60
2021-12-03 19:00:00+00:00,Belgium,251.2,60
2021-12-03 20:00:00+00:00,Belgium,257.66,60
2021-12-03 21:00:00+00:00,Belgium,229.47,60
2021-12-03 22:00:00+00:00,Belgium,217.8,60
2021-12-03 23:00:00+00:00,Belgium,216.76,60
2021-12-04 00:00:00+00:00,Belgium,230.5,60
2021-12-04 01:00:00+00:00,Belgium,198.79,60
2021-12-04 02:00:00+00:00,Belgium,182.22,60
2021-12-04 03:00:00+00:00,Belgium,185.0,60
2021-12-04 04:00:00+00:00,Belgium,185.01,60
2021-12-04 05:00:00+00:00,Belgium,183.79,60
2021-12-04 06:00:00+00:00,Belgium,187.6,60
2021-12-04 07:00:00+00:00,Belgium,205.0,60
2021-12-04 08:00:00+00:00,Belgium,222.79,60
2021-12-04 09:00:00+00:00,Belgium,235.01,60
2021-12-04 10:00:00+00:00,Belgium,239.55,60
2021-12-04 11:00:00+00:00,Belgium,235.01,60
2021-12-04 12:00:00+00:00,Belgium,237.92,60
2021-12-04 13:00:00+00:00,Belgium,222.0,60
2021-12-04 14:00:00+00:00,Belgium,218.73,60
2021-12-04 15:00:00+00:00,Belgium,210.0,60
2021-12-04 16:00:00+00:00,Belgium,222.0,60
2021-12-04 17:00:00+00:00,Belgium,243.05,60
2021-12-04 18:00:00+00:00,Belgium,219.15,60
2021-12-04 19:00:00+00:00,Belgium,162.52,60
2021-12-04 20:00:00+00:00,Belgium,215.52,60
2021-12-04 21:00:00+00:00,Belgium,190.78,60
2021-12-04 22:00:00+00:00,Belgium,179.24,60
2021-12-04 23:00:00+00:00,Belgium,165.26,60
2021-12-05 00:00:00+00:00,Belgium,139.1,60
2021-12-05 01:00:00+00:00,Belgium,141.27,60
2021-12-05 02:00:00+00:00,Belgium,139.57,60
2021-12-05 03:00:00+00:00,Belgium,123.59,60
2021-12-05 04:00:00+00:00,Belgium,111.54,60
2021-12-05 05:00:00+00:00,Belgium,116.95,60
2021-12-05 06:00:00+00:00,Belgium,150.58,60
2021-12-05 07:00:00+00:00,Belgium,185.16,60
2021-12-05 08:00:00+00:00,Belgium,180.02,60
2021-12-05 09:00:00+00:00,Belgium,188.94,60
2021-12-05 10:00:00+00:00,Belgium,187.73,60
2021-12-05 11:00:00+00:00,Belgium,224.82,60
2021-12-05 12:00:00+00:00,Belgium,220.34,60
2021-12-05 13:00:00+00:00,Belgium,208.39,60
2021-12-05 14:00:00+00:00,Belgium,204.05,60
2021-12-05 15:00:00+00:00,Belgium,210.6,60
2021-12-05 16:00:00+00:00,Belgium,229.07,60
2021-12-05 17:00:00+00:00,Belgium,256.91,60
2021-12-05 18:00:00+00:00,Belgium,269.21,60
2021-12-05 19:00:00+00:00,Belgium,261.31,60
2021-12-05 20:00:00+00:00,Belgium,239.39,60
2021-12-05 21:00:00+00:00,Belgium,216.8,60
2021-12-05 22:00:00+00:00,Belgium,221.52,60
2021-12-05 23:00:00+00:00,Belgium,187.24,60
2021-12-06 00:00:00+00:00,Belgium,200.37,60
2021-12-06 01:00:00+00:00,Belgium,192.84,60
2021-12-06 02:00:00+00:00,Belgium,189.96,60
2021-12-06 03:00:00+00:00,Belgium,179.47,60
2021-12-06 04:00:00+00:00,Belgium,176.46,60
2021-12-06 05:00:00+00:00,Belgium,187.4,60
2021-12-06 06:00:00+00:00,Belgium,265.33,60
2021-12-06 07:00:00+00:00,Belgium,348.1,60
2021-12-06 08:00:00+00:00,Belgium,371.54,60
2021-12-06 09:00:00+00:00,Belgium,363.67,60
2021-12-06 10:00:00+00:00,Belgium,360.0,60
2021-12-06 11:00:00+00:00,Belgium,353.01,60
2021-12-06 12:00:00+00:00,Belgium,331.71,60
2021-12-06 13:00:00+00:00,Belgium,315.13,60
2021-12-06 14:00:00+00:00,Belgium,314.93,60
2021-12-06 15:00:00+00:00,Belgium,290.49,60
2021-12-06 16:00:00+00:00,Belgium,254.58,60
2021-12-06 17:00:00+00:00,Belgium,299.92,60
2021-12-06 18:00:00+00:00,Belgium,259.4,60
2021-12-06 19:00:00+00:00,Belgium,249.2,60
2021-12-06 20:00:00+00:00,Belgium,240.0,60
2021-12-06 21:00:00+00:00,Belgium,176.6,60
2021-12-06 22:00:00+00:00,Belgium,187.5,60
2021-12-06 23:00:00+00:00,Belgium,121.4,60
2021-12-07 00:00:00+00:00,Belgium,163.69,60
2021-12-07 01:00:00+00:00,Belgium,155.93,60
2021-12-07 02:00:00+00:00,Belgium,151.57,60
2021-12-07 03:00:00+00:00,Belgium,152.73,60
2021-12-07 04:00:00+00:00,Belgium,162.69,60
2021-12-07 05:00:00+00:00,Belgium,174.02,60
2021-12-07 06:00:00+00:00,Belgium,229.97,60
2021-12-07 07:00:00+00:00,Belgium,248.11,60
2021-12-07 08:00:00+00:00,Belgium,266.8,60
2021-12-07 09:00:00+00:00,Belgium,269.15,60
2021-12-07 10:00:00+00:00,Belgium,265.85,60
2021-12-07 11:00:00+00:00,Belgium,250.13,60
2021-12-07 12:00:00+00:00,Belgium,233.06,60
2021-12-07 13:00:00+00:00,Belgium,228.47,60
2021-12-07 14:00:00+00:00,Belgium,238.65,60
2021-12-07 15:00:00+00:00,Belgium,250.23,60
2021-12-07 16:00:00+00:00,Belgium,246.0,60
2021-12-07 17:00:00+00:00,Belgium,261.07,60
2021-12-07 18:00:00+00:00,Belgium,204.59,60
2021-12-07 19:00:00+00:00,Belgium,175.6,60
2021-12-07 20:00:00+00:00,Belgium,175.1,60
2021-12-07 21:00:00+00:00,Belgium,190.0,60
2021-12-07 22:00:00+00:00,Belgium,167.57,60
2021-12-07 23:00:00+00:00,Belgium,143.71,60
2021-12-08 00:00:00+00:00,Belgium,153.64,60
2021-12-08 01:00:00+00:00,Belgium,135.15,60
2021-12-08 02:00:00+00:00,Belgium,144.88,60
2021-12-08 03:00:00+00:00,Belgium,136.16,60
2021-12-08 04:00:00+00:00,Belgium,125.53,60
2021-12-08 05:00:00+00:00,Belgium,153.84,60
2021-12-08 06:00:00+00:00,Belgium,165.57,60
2021-12-08 07:00:00+00:00,Belgium,203.88,60
2021-12-08 08:00:00+00:00,Belgium,245.28,60
2021-12-08 09:00:00+00:00,Belgium,242.5,60
2021-12-08 10:00:00+00:00,Belgium,230.92,60
2021-12-08 11:00:00+00:00,Belgium,234.05,60
2021-12-08 12:00:00+00:00,Belgium,183.46,60
2021-12-08 13:00:00+00:00,Belgium,235.42,60
2021-12-08 14:00:00+00:00,Belgium,236.92,60
2021-12-08 15:00:00+00:00,Belgium,250.0,60
2021-12-08 16:00:00+00:00,Belgium,254.05,60
2021-12-08 17:00:00+00:00,Belgium,292.0,60
2021-12-08 18:00:00+00:00,Belgium,274.42,60
2021-12-08 19:00:00+00:00,Belgium,248.32,60
2021-12-08 20:00:00+00:00,Belgium,235.04,60
2021-12-08 21:00:00+00:00,Belgium,218.58,60
2021-12-08 22:00:00+00:00,Belgium,228.27,60
2021-12-08 23:00:00+00:00,Belgium,198.25,60
2021-12-09 00:00:00+00:00,Belgium,204.39,60
2021-12-09 01:00:00+00:00,Belgium,204.29,60
2021-12-09 02:00:00+00:00,Belgium,191.94,60
2021-12-09 03:00:00+00:00,Belgium,194.43,60
2021-12-09 04:00:00+00:00,Belgium,194.96,60
2021-12-09 05:00:00+00:00,Belgium,204.38,60
2021-12-09 06:00:00+00:00,Belgium,241.4,60
2021-12-09 07:00:00+00:00,Belgium,308.2,60
2021-12-09 08:00:00+00:00,Belgium,338.29,60
2021-12-09 09:00:00+00:00,Belgium,346.2,60
2021-12-09 10:00:00+00:00,Belgium,338.99,60
2021-12-09 11:00:00+00:00,Belgium,340.0,60
2021-12-09 12:00:00+00:00,Belgium,335.64,60
2021-12-09 13:00:00+00:00,Belgium,334.51,60
2021-12-09 14:00:00+00:00,Belgium,342.19,60
2021-12-09 15:00:00+00:00,Belgium,343.0,60
2021-12-09 16:00:00+00:00,Belgium,349.21,60
2021-12-09 17:00:00+00:00,Belgium,355.69,60
2021-12-09 18:00:00+00:00,Belgium,345.0,60
2021-12-09 19:00:00+00:00,Belgium,316.3,60
2021-12-09 20:00:00+00:00,Belgium,237.41,60
2021-12-09 21:00:00+00:00,Belgium,227.75,60
2021-12-09 22:00:00+00:00,Belgium,226.34,60
2021-12-09 23:00:00+00:00,Belgium,202.53,60
2021-12-10 00:00:00+00:00,Belgium,207.2,60
2021-12-10 01:00:00+00:00,Belgium,191.37,60
2021-12-10 02:00:00+00:00,Belgium,175.0,60
2021-12-10 03:00:00+00:00,Belgium,147.21,60
2021-12-10 04:00:00+00:00,Belgium,155.01,60
2021-12-10 05:00:00+00:00,Belgium,200.02,60
2021-12-10 06:00:00+00:00,Belgium,229.6,60
2021-12-10 07:00:00+00:00,Belgium,282.83,60
2021-12-10 08:00:00+00:00,Belgium,299.38,60
2021-12-10 09:00:00+00:00,Belgium,290.81,60
2021-12-10 10:00:00+00:00,Belgium,282.78,60
2021-12-10 11:00:00+00:00,Belgium,266.49,60
2021-12-10 12:00:00+00:00,Belgium,250.79,60
2021-12-10 13:00:00+00:00,Belgium,245.1,60
2021-12-10 14:00:00+00:00,Belgium,242.85,60
2021-12-10 15:00:00+00:00,Belgium,254.61,60
2021-12-10 16:00:00+00:00,Belgium,274.76,60
2021-12-10 17:00:00+00:00,Belgium,300.04,60
2021-12-10 18:00:00+00:00,Belgium,289.2,60
2021-12-10 19:00:00+00:00,Belgium,238.01,60
2021-12-10 20:00:00+00:00,Belgium,246.47,60
2021-12-10 21:00:00+00:00,Belgium,224.34,60
2021-12-10 22:00:00+00:00,Belgium,230.0,60
2021-12-10 23:00:00+00:00,Belgium,208.61,60
2021-12-11 00:00:00+00:00,Belgium,221.11,60
2021-12-11 01:00:00+00:00,Belgium,213.53,60
2021-12-11 02:00:00+00:00,Belgium,208.03,60
2021-12-11 03:00:00+00:00,Belgium,206.6,60
2021-12-11 04:00:00+00:00,Belgium,201.6,60
2021-12-11 05:00:00+00:00,Belgium,206.7,60
2021-12-11 06:00:00+00:00,Belgium,220.07,60
2021-12-11 07:00:00+00:00,Belgium,243.9,60
2021-12-11 08:00:00+00:00,Belgium,270.73,60
2021-12-11 09:00:00+00:00,Belgium,294.43,60
2021-12-11 10:00:00+00:00,Belgium,289.54,60
2021-12-11 11:00:00+00:00,Belgium,287.06,60
2021-12-11 12:00:00+00:00,Belgium,285.22,60
2021-12-11 13:00:00+00:00,Belgium,249.1,60
2021-12-11 14:00:00+00:00,Belgium,240.61,60
2021-12-11 15:00:00+00:00,Belgium,247.07,60
2021-12-11 16:00:00+00:00,Belgium,263.73,60
2021-12-11 17:00:00+00:00,Belgium,281.59,60
2021-12-11 18:00:00+00:00,Belgium,269.08,60
2021-12-11 19:00:00+00:00,Belgium,250.43,60
2021-12-11 20:00:00+00:00,Belgium,235.43,60
2021-12-11 21:00:00+00:00,Belgium,216.68,60
2021-12-11 22:00:00+00:00,Belgium,199.51,60
2021-12-11 23:00:00+00:00,Belgium,180.13,60
2021-12-12 00:00:00+00:00,Belgium,176.5,60
2021-12-12 01:00:00+00:00,Belgium,190.47,60
2021-12-12 02:00:00+00:00,Belgium,167.26,60
2021-12-12 03:00:00+00:00,Belgium,157.56,60
2021-12-12 04:00:00+00:00,Belgium,154.83,60
2021-12-12 05:00:00+00:00,Belgium,157.44,60
2021-12-12 06:00:00+00:00,Belgium,161.87,60
2021-12-12 07:00:00+00:00,Belgium,170.96,60
2021-12-12 08:00:00+00:00,Belgium,177.48,60
2021-12-12 09:00:00+00:00,Belgium,210.3,60
2021-12-12 10:00:00+00:00,Belgium,240.25,60
2021-12-12 11:00:00+00:00,Belgium,255.45,60
2021-12-12 12:00:00+00:00,Belgium,253.93,60
2021-12-12 13:00:00+00:00,Belgium,269.36,60
2021-12-12 14:00:00+00:00,Belgium,271.52,60
2021-12-12 15:00:00+00:00,Belgium,230.24,60
2021-12-12 16:00:00+00:00,Belgium,253.33,60
2021-12-12 17:00:00+00:00,Belgium,282.0,60
2021-12-12 18:00:00+00:00,Belgium,285.16,60
2021-12-12 19:00:00+00:00,Belgium,236.66,60
2021-12-12 20:00:00+00:00,Belgium,257.14,60
2021-12-12 21:00:00+00:00,Belgium,229.1,60
2021-12-12 22:00:00+00:00,Belgium,239.08,60
2021-12-12 23:00:00+00:00,Belgium,211.28,60
2021-12-13 00:00:00+00:00,Belgium,203.99,60
2021-12-13 01:00:00+00:00,Belgium,187.08,60
2021-12-13 02:00:00+00:00,Belgium,176.5,60
2021-12-13 03:00:00+00:00,Belgium,172.27,60
2021-12-13 04:00:00+00:00,Belgium,175.65,60
2021-12-13 05:00:00+00:00,Belgium,188.34,60
2021-12-13 06:00:00+00:00,Belgium,269.2,60
2021-12-13 07:00:00+00:00,Belgium,296.69,60
2021-12-13 08:00:00+00:00,Belgium,284.59,60
2021-12-13 09:00:00+00:00,Belgium,300.0,60
2021-12-13 10:00:00+00:00,Belgium,315.03,60
2021-12-13 11:00:00+00:00,Belgium,309.23,60
2021-12-13 12:00:00+00:00,Belgium,305.94,60
2021-12-13 13:00:00+00:00,Belgium,310.36,60
2021-12-13 14:00:00+00:00,Belgium,314.71,60
2021-12-13 15:00:00+00:00,Belgium,306.45,60
2021-12-13 16:00:00+00:00,Belgium,329.67,60
2021-12-13 17:00:00+00:00,Belgium,353.73,60
2021-12-13 18:00:00+00:00,Belgium,284.42,60
2021-12-13 19:00:00+00:00,Belgium,256.34,60
2021-12-13 20:00:00+00:00,Belgium,282.51,60
2021-12-13 21:00:00+00:00,Belgium,260.44,60
2021-12-13 22:00:00+00:00,Belgium,257.29,60
2021-12-13 23:00:00+00:00,Belgium,228.15,60
2021-12-14 00:00:00+00:00,Belgium,238.52,60
2021-12-14 01:00:00+00:00,Belgium,218.65,60
2021-12-14 02:00:00+00:00,Belgium,207.02,60
2021-12-14 03:00:00+00:00,Belgium,190.8,60
2021-12-14 04:00:00+00:00,Belgium,196.93,60
2021-12-14 05:00:00+00:00,Belgium,224.92,60
2021-12-14 06:00:00+00:00,Belgium,252.04,60
2021-12-14 07:00:00+00:00,Belgium,280.0,60
2021-12-14 08:00:00+00:00,Belgium,328.2,60
2021-12-14 09:00:00+00:00,Belgium,363.4,60
2021-12-14 10:00:00+00:00,Belgium,362.6,60
2021-12-14 11:00:00+00:00,Belgium,355.99,60
2021-12-14 12:00:00+00:00,Belgium,338.08,60
2021-12-14 13:00:00+00:00,Belgium,339.28,60
2021-12-14 14:00:00+00:00,Belgium,345.58,60
2021-12-14 15:00:00+00:00,Belgium,362.9,60
2021-12-14 16:00:00+00:00,Belgium,376.9,60
2021-12-14 17:00:00+00:00,Belgium,400.0,60
2021-12-14 18:00:00+00:00,Belgium,393.5,60
2021-12-14 19:00:00+00:00,Belgium,359.48,60
2021-12-14 20:00:00+00:00,Belgium,337.89,60
2021-12-14 21:00:00+00:00,Belgium,293.19,60
2021-12-14 22:00:00+00:00,Belgium,270.36,60
2021-12-14 23:00:00+00:00,Belgium,254.71,60
2021-12-15 00:00:00+00:00,Belgium,256.77,60
2021-12-15 01:00:00+00:00,Belgium,242.03,60
2021-12-15 02:00:00+00:00,Belgium,247.05,60
2021-12-15 03:00:00+00:00,Belgium,238.02,60
2021-12-15 04:00:00+00:00,Belgium,228.62,60
2021-12-15 05:00:00+00:00,Belgium,256.55,60
2021-12-15 06:00:00+00:00,Belgium,297.1,60
2021-12-15 07:00:00+00:00,Belgium,312.0,60
2021-12-15 08:00:00+00:00,Belgium,288.0,60
2021-12-15 09:00:00+00:00,Belgium,295.1,60
2021-12-15 10:00:00+00:00,Belgium,303.33,60
2021-12-15 11:00:00+00:00,Belgium,280.7,60
